Zip Code,County,State,Entitlement
58640,Dunn County,North Dakota,
58641,Stark County,North Dakota,
58642,Dunn County,North Dakota,
58643,Slope County,North Dakota,
58644,Dunn County,North Dakota,
58645,Billings County,North Dakota,
58646,Hettinger County,North Dakota,
58647,Hettinger County,North Dakota,
58649,Adams County,North Dakota,
58650,Hettinger County,North Dakota,
58651,Bowman County,North Dakota,
58652,Stark County,North Dakota,
58653,Bowman County,North Dakota,
58654,Golden Valley County,North Dakota,
58655,Stark County,North Dakota,
58656,Stark County,North Dakota,
58701,Ward County,North Dakota,
58702,Ward County,North Dakota,
58703,Ward County,North Dakota,
58704,Ward County,North Dakota,
58705,Ward County,North Dakota,
58707,Ward County,North Dakota,
58710,McHenry County,North Dakota,
58711,Bottineau County,North Dakota,
58712,McHenry County,North Dakota,
58713,McHenry County,North Dakota,
58716,McLean County,North Dakota,
58718,Ward County,North Dakota,
58721,Burke County,North Dakota,
58722,Ward County,North Dakota,
58723,McLean County,North Dakota,
58725,Ward County,North Dakota,
58727,Burke County,North Dakota,
58730,Divide County,North Dakota,
58731,McHenry County,North Dakota,
58733,Ward County,North Dakota,
58734,Ward County,North Dakota,
58735,Ward County,North Dakota,
58736,McHenry County,North Dakota,
58737,Burke County,North Dakota,
58740,Renville County,North Dakota,
58741,McHenry County,North Dakota,
58744,McHenry County,North Dakota,
58746,Ward County,North Dakota,
58748,Bottineau County,North Dakota,
58750,Bottineau County,North Dakota,
58752,Burke County,North Dakota,
58755,Williams County,North Dakota,
58756,Ward County,North Dakota,
58757,Dunn County,North Dakota,
58758,Sheridan County,North Dakota,
58759,McLean County,North Dakota,
58760,Bottineau County,North Dakota,
58761,Renville County,North Dakota,
58762,Bottineau County,North Dakota,
58763,Mountrail County,North Dakota,
58765,Divide County,North Dakota,
58768,McHenry County,North Dakota,
58769,Mountrail County,North Dakota,
58770,Mountrail County,North Dakota,
58771,Mountrail County,North Dakota,
58772,Burke County,North Dakota,
58773,Burke County,North Dakota,
58775,McLean County,North Dakota,
58776,Mountrail County,North Dakota,
58778,McLean County,North Dakota,
58779,Ward County,North Dakota,
58781,Ward County,North Dakota,
58782,Renville County,North Dakota,
58783,Bottineau County,North Dakota,
58784,Mountrail County,North Dakota,
58785,Ward County,North Dakota,
58787,Renville County,North Dakota,
58788,McHenry County,North Dakota,
58789,McHenry County,North Dakota,
58790,McHenry County,North Dakota,
58792,McHenry County,North Dakota,
58793,Bottineau County,North Dakota,
58794,Mountrail County,North Dakota,
58795,Williams County,North Dakota,
58801,Williams County,North Dakota,
58802,Williams County,North Dakota,
58803,,North Dakota,
58830,Williams County,North Dakota,
58831,McKenzie County,North Dakota,
58833,Divide County,North Dakota,
58835,McKenzie County,North Dakota,
58838,McKenzie County,North Dakota,
58843,Williams County,North Dakota,
58844,Divide County,North Dakota,
58845,Williams County,North Dakota,
58847,McKenzie County,North Dakota,
58849,Williams County,North Dakota,
58852,Williams County,North Dakota,
58853,Williams County,North Dakota,
58854,McKenzie County,North Dakota,
58856,Williams County,North Dakota,
