Zip Code,County,State,Entitlement
98670,Klickitat County,Washington,
98671,Clark County,Washington,
98672,Klickitat County,Washington,
98673,Klickitat County,Washington,
98674,Cowlitz County,Washington,
98675,Clark County,Washington,
98682,Clark County,Washington,
98683,Clark County,Washington,
98684,Clark County,Washington,
98685,Clark County,Washington,
98686,Clark County,Washington,
98687,Clark County,Washington,
98801,Chelan County,Washington,
98802,Douglas County,Washington,
98807,Chelan County,Washington,
98811,Chelan County,Washington,
98812,Okanogan County,Washington,
98813,Douglas County,Washington,
98814,Okanogan County,Washington,
98815,Chelan County,Washington,
98816,Chelan County,Washington,
98817,Chelan County,Washington,
98819,Okanogan County,Washington,
98821,Chelan County,Washington,
98822,Chelan County,Washington,
98823,Grant County,Washington,
98824,Grant County,Washington,
98826,Chelan County,Washington,
98827,Okanogan County,Washington,
98828,Chelan County,Washington,
98829,Okanogan County,Washington,
98830,Douglas County,Washington,
98831,Chelan County,Washington,
98832,Grant County,Washington,
98833,Okanogan County,Washington,
98834,Okanogan County,Washington,
98836,Chelan County,Washington,
98837,Grant County,Washington,
98840,Okanogan County,Washington,
98841,Okanogan County,Washington,
98843,Douglas County,Washington,
98844,Okanogan County,Washington,
98845,Douglas County,Washington,
98846,Okanogan County,Washington,
98847,Chelan County,Washington,
98848,Grant County,Washington,
98849,Okanogan County,Washington,
98850,Douglas County,Washington,
98851,Grant County,Washington,
98852,Chelan County,Washington,
98853,Grant County,Washington,
98855,Okanogan County,Washington,
98856,Okanogan County,Washington,
98857,Grant County,Washington,
98858,Douglas County,Washington,
98859,Okanogan County,Washington,
98860,Grant County,Washington,
98862,Okanogan County,Washington,
98901,Yakima County,Washington,
98902,Yakima County,Washington,
98903,Yakima County,Washington,
98904,Yakima County,Washington,
98907,Yakima County,Washington,
98908,Yakima County,Washington,
98909,Yakima County,Washington,
98920,Yakima County,Washington,
98921,Yakima County,Washington,
98922,Kittitas County,Washington,
98923,Yakima County,Washington,
98925,Kittitas County,Washington,
98926,Kittitas County,Washington,
98929,Yakima County,Washington,
98930,Yakima County,Washington,
98932,Yakima County,Washington,
98933,Yakima County,Washington,
98934,Kittitas County,Washington,
98935,Yakima County,Washington,
98936,Yakima County,Washington,
98937,Yakima County,Washington,
98938,Yakima County,Washington,
98939,Yakima County,Washington,
98940,Kittitas County,Washington,
98941,Kittitas County,Washington,
98942,Yakima County,Washington,
98943,Kittitas County,Washington,
98944,Yakima County,Washington,
98946,Kittitas County,Washington,
98947,Yakima County,Washington,
98948,Yakima County,Washington,
98950,Kittitas County,Washington,
98951,Yakima County,Washington,
98952,Yakima County,Washington,
98953,Yakima County,Washington,
99001,Spokane County,Washington,
99003,Spokane County,Washington,
99004,Spokane County,Washington,
99005,Spokane County,Washington,
99006,Spokane County,Washington,
99008,Lincoln County,Washington,
99009,Spokane County,Washington,
99011,Spokane County,Washington,
99012,Spokane County,Washington,
99013,Stevens County,Washington,
99014,Spokane County,Washington,
99016,Spokane County,Washington,
99017,Whitman County,Washington,
99018,Spokane County,Washington,
99019,Spokane County,Washington,
99020,Spokane County,Washington,
99021,Spokane County,Washington,
99022,Spokane County,Washington,
99023,Spokane County,Washington,
99025,Spokane County,Washington,
99026,Stevens County,Washington,
99027,Spokane County,Washington,
99029,Lincoln County,Washington,
99030,Spokane County,Washington,
99031,Spokane County,Washington,
99032,Lincoln County,Washington,
99033,Whitman County,Washington,
99034,Stevens County,Washington,
99036,Spokane County,Washington,
99037,Spokane County,Washington,
99039,Spokane County,Washington,
99040,Stevens County,Washington,
99101,Stevens County,Washington,
99102,Whitman County,Washington,
99103,Lincoln County,Washington,
99104,Whitman County,Washington,
99105,Adams County,Washington,
99107,Ferry County,Washington,
99109,Stevens County,Washington,
99110,Stevens County,Washington,
99111,Whitman County,Washington,
99113,Whitman County,Washington,
99114,Stevens County,Washington,
99115,Grant County,Washington,
99116,Douglas County,Washington,
99117,Lincoln County,Washington,
99118,Ferry County,Washington,
99119,Pend Oreille County,Washington,
99121,Ferry County,Washington,
99122,Lincoln County,Washington,
99123,Grant County,Washington,
99124,Okanogan County,Washington,
99125,Whitman County,Washington,
99126,Stevens County,Washington,
99128,Whitman County,Washington,
99129,Stevens County,Washington,
99130,Whitman County,Washington,
99131,Stevens County,Washington,
99133,Grant County,Washington,
99134,Lincoln County,Washington,
99135,Grant County,Washington,
99136,Whitman County,Washington,
99137,Stevens County,Washington,
99138,Ferry County,Washington,
99139,Pend Oreille County,Washington,
99140,Ferry County,Washington,
99141,Stevens County,Washington,
99143,Whitman County,Washington,
99144,Lincoln County,Washington,
99146,Ferry County,Washington,
99147,Lincoln County,Washington,
99148,Stevens County,Washington,
99149,Whitman County,Washington,
99150,Ferry County,Washington,
99151,Stevens County,Washington,
99152,Pend Oreille County,Washington,
99153,Pend Oreille County,Washington,
99154,Lincoln County,Washington,
99155,Okanogan County,Washington,
99156,Pend Oreille County,Washington,
99157,Stevens County,Washington,
99158,Whitman County,Washington,
99159,Lincoln County,Washington,
99160,Ferry County,Washington,
99161,Whitman County,Washington,
99163,Whitman County,Washington,
99164,Whitman County,Washington,
99165,Whitman County,Washington,
99166,Ferry County,Washington,
99167,Stevens County,Washington,
99169,Adams County,Washington,
99170,Whitman County,Washington,
99171,Whitman County,Washington,
99173,Stevens County,Washington,
99174,Whitman County,Washington,
99176,Whitman County,Washington,
99179,Whitman County,Washington,
99180,Pend Oreille County,Washington,
99181,Stevens County,Washington,
99185,Lincoln County,Washington,
99201,Spokane County,Washington,
99202,Spokane County,Washington,
99203,Spokane County,Washington,
99204,Spokane County,Washington,
99205,Spokane County,Washington,
99206,Spokane County,Washington,
99207,Spokane County,Washington,
99208,Spokane County,Washington,
99209,Spokane County,Washington,
99210,Spokane County,Washington,
99211,Spokane County,Washington,
99212,Spokane County,Washington,
99213,Spokane County,Washington,
99214,Spokane County,Washington,
99215,Spokane County,Washington,
99216,Spokane County,Washington,
99217,Spokane County,Washington,
99218,Spokane County,Washington,
99219,Spokane County,Washington,
99220,Spokane County,Washington,
99223,Spokane County,Washington,
99224,Spokane County,Washington,
99228,Spokane County,Washington,
99251,Spokane County,Washington,
99252,Spokane County,Washington,
99256,Spokane County,Washington,
99258,Spokane County,Washington,
99260,Spokane County,Washington,
99299,Spokane County,Washington,
99301,Franklin County,Washington,
99302,Franklin County,Washington,
99320,Benton County,Washington,
99321,Grant County,Washington,
99322,Klickitat County,Washington,
99323,Walla Walla County,Washington,
99324,Walla Walla County,Washington,
99326,Franklin County,Washington,
99328,Columbia County,Washington,
99329,Walla Walla County,Washington,
99330,Franklin County,Washington,
99333,Whitman County,Washington,
99335,Franklin County,Washington,
99336,Benton County,Washington,
99337,Benton County,Washington,
99338,Benton County,Washington,
99341,Adams County,Washington,
99343,Franklin County,Washington,
99344,Adams County,Washington,
99345,Benton County,Washington,
99346,Benton County,Washington,
99347,Garfield County,Washington,
99348,Walla Walla County,Washington,
99349,Grant County,Washington,
99350,Benton County,Washington,
99352,Benton County,Washington,
99353,Benton County,Washington,
99354,Benton County,Washington,
99356,Klickitat County,Washington,
99357,Grant County,Washington,
99359,Columbia County,Washington,
99360,Walla Walla County,Washington,
99361,Walla Walla County,Washington,
99362,Walla Walla County,Washington,
99363,Walla Walla County,Washington,
99371,Adams County,Washington,
99401,Asotin County,Washington,
99402,Asotin County,Washington,
99403,Asotin County,Washington,
