Zip Code,County,State,Entitlement
46791,Wells County,Indiana,
46792,Huntington County,Indiana,
46793,DeKalb County,Indiana,
46794,Noble County,Indiana,
46795,LaGrange County,Indiana,
46796,Noble County,Indiana,
46797,Allen County,Indiana,
46798,Allen County,Indiana,
46799,Wells County,Indiana,
46801,Allen County,Indiana,
46802,Allen County,Indiana,
46803,Allen County,Indiana,
46804,Allen County,Indiana,
46805,Allen County,Indiana,
46806,Allen County,Indiana,
46807,Allen County,Indiana,
46808,Allen County,Indiana,
46809,Allen County,Indiana,
46814,Allen County,Indiana,
46815,Allen County,Indiana,
46816,Allen County,Indiana,
46818,Allen County,Indiana,
46819,Allen County,Indiana,
46825,Allen County,Indiana,
46835,Allen County,Indiana,
46845,Allen County,Indiana,
46850,Allen County,Indiana,
46851,Allen County,Indiana,
46852,Allen County,Indiana,
46853,Allen County,Indiana,
46854,Allen County,Indiana,
46855,Allen County,Indiana,
46856,Allen County,Indiana,
46857,Allen County,Indiana,
46858,Allen County,Indiana,
46859,Allen County,Indiana,
46860,Allen County,Indiana,
46861,Allen County,Indiana,
46862,Allen County,Indiana,
46863,Allen County,Indiana,
46864,Allen County,Indiana,
46865,Allen County,Indiana,
46866,Allen County,Indiana,
46867,Allen County,Indiana,
46868,Allen County,Indiana,
46869,Allen County,Indiana,
46885,Allen County,Indiana,
46895,Allen County,Indiana,
46896,Allen County,Indiana,
46897,Allen County,Indiana,
46898,Allen County,Indiana,
46899,Allen County,Indiana,
46901,Howard County,Indiana,
46902,Howard County,Indiana,
46903,Howard County,Indiana,
46904,Howard County,Indiana,
46910,Fulton County,Indiana,
46911,Miami County,Indiana,
46912,Fulton County,Indiana,
46913,Carroll County,Indiana,
46914,Miami County,Indiana,
46915,Carroll County,Indiana,
46916,Carroll County,Indiana,
46917,Carroll County,Indiana,
46919,Miami County,Indiana,
46920,Carroll County,Indiana,
46921,Miami County,Indiana,
46922,Fulton County,Indiana,
46923,Carroll County,Indiana,
46926,Miami County,Indiana,
46928,Grant County,Indiana,
46929,Carroll County,Indiana,
46930,Grant County,Indiana,
46931,Fulton County,Indiana,
46932,Cass County,Indiana,
46933,Grant County,Indiana,
46935,Fulton County,Indiana,
46936,Howard County,Indiana,
46937,Howard County,Indiana,
46938,Grant County,Indiana,
46939,Fulton County,Indiana,
46940,Wabash County,Indiana,
46941,Wabash County,Indiana,
46942,Cass County,Indiana,
46943,Wabash County,Indiana,
46945,Fulton County,Indiana,
46946,Wabash County,Indiana,
46947,Cass County,Indiana,
46950,Cass County,Indiana,
46951,Miami County,Indiana,
46952,Grant County,Indiana,
46953,Grant County,Indiana,
46957,Grant County,Indiana,
46958,Miami County,Indiana,
46959,Miami County,Indiana,
46960,Pulaski County,Indiana,
46961,Cass County,Indiana,
46962,Wabash County,Indiana,
46965,Howard County,Indiana,
46967,Cass County,Indiana,
46968,Starke County,Indiana,
46970,Miami County,Indiana,
46971,Miami County,Indiana,
46974,Wabash County,Indiana,
46975,Fulton County,Indiana,
46977,Carroll County,Indiana,
46978,Cass County,Indiana,
46979,Howard County,Indiana,
46980,Wabash County,Indiana,
46982,Kosciusko County,Indiana,
46984,Wabash County,Indiana,
46985,Pulaski County,Indiana,
46986,Grant County,Indiana,
46987,Grant County,Indiana,
46988,Cass County,Indiana,
46989,Grant County,Indiana,
46990,Wabash County,Indiana,
46991,Grant County,Indiana,
46992,Wabash County,Indiana,
46994,Cass County,Indiana,
46995,Howard County,Indiana,
46996,Pulaski County,Indiana,
46998,Cass County,Indiana,
47001,Dearborn County,Indiana,
47003,Union County,Indiana,
47006,Ripley County,Indiana,
47010,Franklin County,Indiana,
47011,Switzerland County,Indiana,
47012,Franklin County,Indiana,
47016,Franklin County,Indiana,
47017,Ripley County,Indiana,
47018,Dearborn County,Indiana,
47019,Switzerland County,Indiana,
47020,Switzerland County,Indiana,
47021,Ripley County,Indiana,
47022,Dearborn County,Indiana,
47023,Ripley County,Indiana,
47024,Franklin County,Indiana,
47025,Dearborn County,Indiana,
47030,Franklin County,Indiana,
47031,Ripley County,Indiana,
47032,Dearborn County,Indiana,
47033,Ripley County,Indiana,
47034,Ripley County,Indiana,
47035,Franklin County,Indiana,
47036,Franklin County,Indiana,
47037,Ripley County,Indiana,
47038,Switzerland County,Indiana,
47039,Ripley County,Indiana,
47040,Ohio County,Indiana,
47041,Ripley County,Indiana,
47042,Ripley County,Indiana,
47043,Switzerland County,Indiana,
47060,Dearborn County,Indiana,
47102,Scott County,Indiana,
47104,Clark County,Indiana,
